tick,true_log_vol,true_vol,true_hypo,return,is_outlier,outlier_sigma,est_log_vol,est_vol,vol_std,est_hypo,weight_calm,weight_trend,weight_crisis,ess,min_weight,outlier_frac,learned_mu,learned_sigma,latency_us
5571,-3.260511,0.038369,0,0.06282831,0,0.0,-3.162925,0.043738,0.251271,0,0.7092,0.2593,0.0315,373.35,0.0000,0.0104,-4.9880,0.0828,41.40
5572,-3.378641,0.034094,0,0.02306454,0,0.0,-3.206084,0.041957,0.258210,0,0.7321,0.2381,0.0298,367.25,0.0000,0.0089,-4.9880,0.0828,47.00
5573,-3.296423,0.037015,0,0.05531210,0,0.0,-3.146893,0.044529,0.256660,0,0.6955,0.2609,0.0436,368.90,0.0000,0.0086,-4.9880,0.0828,43.60
5574,-3.419477,0.032730,0,0.01251061,0,0.0,-3.211692,0.041798,0.262929,0,0.7344,0.2445,0.0212,360.81,0.0000,0.0139,-4.9880,0.0828,45.60
5575,-3.427800,0.032458,0,0.03554139,0,0.0,-3.227061,0.041110,0.258399,0,0.7226,0.2630,0.0144,355.98,0.0000,0.0074,-4.9880,0.0828,42.30
5576,-3.469421,0.031135,0,-0.00812898,0,0.0,-3.296121,0.038375,0.262243,0,0.7504,0.2386,0.0110,346.56,0.0000,0.0181,-4.9880,0.0828,52.70
5577,-3.481874,0.030750,0,0.01961485,0,0.0,-3.347490,0.036452,0.264150,0,0.7567,0.2363,0.0069,338.89,0.0000,0.0089,-4.9880,0.0828,47.90
5578,-3.424256,0.032574,0,-0.00451870,0,0.0,-3.423675,0.033855,0.274071,0,0.7892,0.2080,0.0028,328.40,0.0000,0.0256,-4.9880,0.0828,69.00
5579,-3.391786,0.033649,0,-0.05867385,0,0.0,-3.285403,0.038589,0.243757,0,0.7431,0.2396,0.0174,341.18,0.0000,0.0116,-4.9880,0.0828,43.80
5580,-3.402972,0.033274,0,-0.00949745,0,0.0,-3.345666,0.036463,0.258404,0,0.7793,0.2029,0.0177,334.10,0.0000,0.0152,-4.9880,0.0828,51.80
5581,-3.583006,0.027792,0,-0.02878269,0,0.0,-3.362534,0.035893,0.261487,0,0.7774,0.2020,0.0206,329.42,0.0000,0.0074,-4.9880,0.0828,45.80
5582,-3.658173,0.025780,0,-0.00970193,0,0.0,-3.429247,0.033668,0.271624,0,0.8096,0.1753,0.0151,318.63,0.0000,0.0137,-4.9880,0.0828,52.70
5583,-3.531036,0.029275,0,0.00056953,0,0.0,-3.501945,0.031449,0.287221,0,0.8238,0.1583,0.0179,307.73,0.0000,0.1027,-4.9880,0.0828,88.20
5584,-3.614620,0.026927,0,-0.03813894,0,0.0,-3.447427,0.033091,0.272774,0,0.7910,0.1873,0.0217,311.11,0.0000,0.0078,-4.9880,0.0828,42.80
5585,-3.757536,0.023341,0,0.03005069,0,0.0,-3.450659,0.032967,0.269939,0,0.8048,0.1782,0.0170,307.71,0.0000,0.0071,-4.9880,0.0828,67.10
5586,-3.849348,0.021294,0,0.01140873,0,0.0,-3.516805,0.030880,0.273772,0,0.8292,0.1600,0.0108,295.88,0.0000,0.0111,-4.9880,0.0828,49.40
5587,-3.924840,0.019745,0,-0.00375735,0,0.0,-3.595067,0.028594,0.280482,0,0.8653,0.1282,0.0065,283.62,0.0000,0.0246,-4.9880,0.0828,51.20
5588,-3.826503,0.021786,0,-0.02339414,0,0.0,-3.610260,0.028085,0.271589,0,0.8427,0.1541,0.0032,279.18,0.0000,0.0069,-5.0848,0.0838,49.50
5589,-3.717735,0.024289,0,0.01136131,0,0.0,-3.670100,0.026495,0.278458,0,0.8463,0.1450,0.0087,270.03,0.0000,0.0097,-5.0848,0.0838,49.00
5590,-3.709239,0.024496,0,-0.00818508,0,0.0,-3.741365,0.024742,0.288512,0,0.8492,0.1454,0.0055,259.92,0.0000,0.0118,-5.0848,0.0838,50.00
5591,-3.689992,0.024972,0,-0.00809350,0,0.0,-3.813354,0.023081,0.297185,0,0.8585,0.1333,0.0083,250.18,0.0000,0.0116,-4.9692,0.0831,79.10
5592,-3.723381,0.024152,0,-0.01319846,0,0.0,-3.852698,0.022301,0.309384,0,0.8539,0.1313,0.0148,506.49,0.0000,0.0078,-4.9692,0.0831,60.40
5593,-3.651061,0.025964,0,0.00750046,0,0.0,-3.930945,0.020657,0.315131,0,0.8734,0.1132,0.0134,491.24,0.0000,0.0107,-4.9692,0.0831,38.10
5594,-3.724051,0.024136,0,0.04117004,0,0.0,-3.696359,0.025943,0.285911,0,0.7912,0.1647,0.0441,496.98,0.0000,0.0143,-4.9692,0.0831,38.10
5595,-3.641622,0.026210,0,0.02146423,0,0.0,-3.704443,0.025771,0.289024,0,0.7984,0.1648,0.0368,496.63,0.0000,0.0073,-4.9692,0.0831,38.00
5596,-3.570386,0.028145,0,-0.00706067,0,0.0,-3.776913,0.023936,0.286379,0,0.8356,0.1498,0.0146,488.64,0.0000,0.0131,-4.9692,0.0831,41.00
5597,-3.535697,0.029138,0,-0.01219858,0,0.0,-3.829252,0.022658,0.281701,0,0.8584,0.1301,0.0116,478.11,0.0000,0.0082,-4.9692,0.0831,39.60
5598,-3.507885,0.029960,0,0.02490417,0,0.0,-3.794644,0.023374,0.270174,0,0.8341,0.1488,0.0170,475.77,0.0000,0.0071,-4.9692,0.0831,39.00
5599,-3.520164,0.029595,0,-0.04528943,0,0.0,-3.611003,0.028133,0.270228,0,0.7486,0.1971,0.0544,462.96,0.0000,0.0138,-4.9692,0.0831,38.40
5600,-3.425253,0.032541,0,0.01405109,0,0.0,-3.655899,0.026947,0.276647,0,0.7846,0.1828,0.0325,472.38,0.0000,0.0090,-4.9692,0.0831,42.70
5601,-3.451054,0.031712,0,0.00164903,0,0.0,-3.724256,0.025187,0.280682,0,0.8096,0.1683,0.0220,465.61,0.0000,0.0433,-4.9692,0.0831,66.50
5602,-3.487387,0.030581,0,-0.00221023,0,0.0,-3.796050,0.023450,0.285024,0,0.8336,0.1486,0.0178,452.33,0.0000,0.0323,-4.9692,0.0831,45.40
5603,-3.418952,0.032747,0,-0.02586952,0,0.0,-3.763643,0.024147,0.273532,0,0.8300,0.1563,0.0137,449.38,0.0000,0.0071,-4.9692,0.0831,39.10
5604,-3.554911,0.028584,0,-0.00519787,0,0.0,-3.833356,0.022519,0.276414,0,0.8455,0.1468,0.0076,436.29,0.0000,0.0157,-4.9692,0.0831,42.40
5605,-3.572147,0.028095,0,0.01158969,0,0.0,-3.882354,0.021443,0.278535,0,0.8567,0.1355,0.0078,424.64,0.0000,0.0082,-4.9692,0.0831,41.50
5606,-3.632669,0.026446,0,0.00387821,0,0.0,-3.957168,0.019951,0.289038,0,0.8689,0.1246,0.0066,408.96,0.0000,0.0176,-4.9692,0.0831,67.70
5607,-3.785040,0.022708,0,-0.03849728,0,0.0,-3.763486,0.024061,0.261600,0,0.7978,0.1799,0.0223,427.61,0.0000,0.0133,-4.9692,0.0831,40.10
5608,-3.798799,0.022398,0,-0.00836190,0,0.0,-3.818026,0.022841,0.271105,0,0.8235,0.1586,0.0178,418.37,0.0000,0.0111,-4.9692,0.0831,42.60
5609,-3.801929,0.022328,0,-0.01503671,0,0.0,-3.849723,0.022138,0.272762,0,0.8392,0.1483,0.0125,408.67,0.0000,0.0074,-4.9692,0.0831,43.30
5610,-3.838956,0.021516,0,0.00453650,0,0.0,-3.920306,0.020652,0.278634,0,0.8752,0.1175,0.0073,394.07,0.0000,0.0160,-4.9692,0.0831,44.10
5611,-3.793217,0.022523,0,-0.02424719,0,0.0,-3.875111,0.021525,0.264451,0,0.8582,0.1330,0.0088,395.30,0.0000,0.0071,-4.9692,0.0831,42.80
5612,-3.810196,0.022144,0,-0.00111929,0,0.0,-3.942909,0.020167,0.275876,0,0.8799,0.1122,0.0079,382.87,0.0000,0.0465,-4.9692,0.0831,66.80
5613,-3.738311,0.023794,0,0.00011079,0,0.0,-4.007545,0.018957,0.286343,0,0.8864,0.1083,0.0053,372.97,0.0000,0.1709,-4.9692,0.0831,74.80
5614,-3.832498,0.021655,0,0.00783818,0,0.0,-4.068615,0.017866,0.293398,0,0.8935,0.0977,0.0088,360.31,0.0000,0.0092,-4.9692,0.0831,45.60
5615,-3.814496,0.022049,0,0.00604604,0,0.0,-4.141006,0.016663,0.302111,0,0.8980,0.0970,0.0050,345.75,0.0000,0.0105,-4.9692,0.0831,42.80
5616,-3.734438,0.023887,0,-0.01355311,0,0.0,-4.149878,0.016475,0.292880,0,0.8979,0.0957,0.0064,339.13,0.0000,0.0067,-4.9692,0.0831,65.00
5617,-3.615317,0.026908,0,0.00720821,0,0.0,-4.212377,0.015490,0.296249,0,0.9156,0.0808,0.0036,326.94,0.0000,0.0087,-4.9692,0.0831,44.50
5618,-3.596427,0.027422,0,0.08137680,0,0.0,-3.614607,0.031745,0.568601,0,0.5417,0.1745,0.2838,131.74,0.0000,0.4078,-4.9692,0.0831,59.90
5619,-3.514003,0.029777,0,-0.01886525,0,0.0,-3.661436,0.030286,0.545760,0,0.6414,0.1818,0.1768,478.81,0.0000,0.0107,-4.9692,0.0831,39.70
5620,-3.547630,0.028793,0,-0.02263397,0,0.0,-3.680809,0.029049,0.489345,0,0.6882,0.2106,0.1012,432.90,0.0000,0.0095,-4.9692,0.0831,39.60
5621,-3.679431,0.025237,0,-0.01371513,0,0.0,-3.806505,0.024634,0.411067,0,0.7596,0.2041,0.0363,382.32,0.0000,0.0094,-4.9692,0.0831,69.90
5622,-3.692228,0.024916,0,-0.01156666,0,0.0,-3.900405,0.021730,0.353388,0,0.8028,0.1831,0.0141,354.68,0.0000,0.0090,-4.9692,0.0831,48.00
5623,-3.718774,0.024264,0,-0.02789853,0,0.0,-3.806458,0.023454,0.310129,0,0.7644,0.2173,0.0183,356.99,0.0000,0.0087,-4.9692,0.0831,52.70
5624,-3.608203,0.027100,0,0.05063453,0,0.0,-3.539686,0.030660,0.306650,0,0.6250,0.2975,0.0775,324.17,0.0000,0.0194,-4.0466,0.0776,41.30
5625,-3.716632,0.024316,0,0.02612291,0,0.0,-3.542151,0.030507,0.303283,0,0.6411,0.3014,0.0576,333.43,0.0000,0.0082,-4.0466,0.0776,69.30
5626,-3.636795,0.026337,0,0.00083816,0,0.0,-3.613260,0.028337,0.297970,0,0.6784,0.2922,0.0294,343.80,0.0000,0.0822,-4.9692,0.0831,91.70
5627,-3.708365,0.024518,0,-0.02629649,0,0.0,-3.607036,0.028403,0.287104,0,0.6854,0.2829,0.0316,338.37,0.0000,0.0078,-4.9692,0.0831,69.60
5628,-3.758610,0.023316,0,0.02324230,0,0.0,-3.616335,0.028073,0.281583,0,0.6839,0.2874,0.0288,334.54,0.0000,0.0078,-4.9692,0.0831,43.40
5629,-3.775646,0.022922,0,0.03158252,0,0.0,-3.578821,0.029125,0.278275,0,0.6776,0.2908,0.0316,327.03,0.0000,0.0080,-4.9692,0.0831,44.70
5630,-3.840934,0.021474,0,0.00298489,0,0.0,-3.646172,0.027209,0.279239,0,0.7189,0.2614,0.0197,326.67,0.0000,0.0314,-4.9692,0.0831,49.70
5631,-3.930547,0.019633,0,-0.00193348,0,0.0,-3.717568,0.025369,0.286645,0,0.7627,0.2211,0.0163,320.97,0.0000,0.0405,-4.9692,0.0831,66.40
5632,-3.905605,0.020129,0,-0.02911554,0,0.0,-3.672485,0.026473,0.276909,0,0.7520,0.2262,0.0218,318.56,0.0000,0.0078,-4.9692,0.0831,43.10
5633,-4.029665,0.017780,0,-0.01494910,0,0.0,-3.713613,0.025423,0.280033,0,0.7768,0.2032,0.0200,312.05,0.0000,0.0085,-4.9692,0.0831,69.00
5634,-4.027929,0.017811,0,-0.02593327,0,0.0,-3.693871,0.025896,0.274325,0,0.7669,0.2145,0.0186,308.96,0.0000,0.0074,-4.9692,0.0831,46.40
5635,-3.997094,0.018369,0,-0.01325966,0,0.0,-3.742615,0.024649,0.273973,0,0.7934,0.1968,0.0099,300.54,0.0000,0.0088,-4.9692,0.0831,46.60
5636,-3.987568,0.018545,0,-0.00973088,0,0.0,-3.801694,0.023241,0.277035,0,0.8075,0.1858,0.0067,290.15,0.0000,0.0102,-4.9692,0.0831,54.10
5637,-3.987665,0.018543,0,-0.01331072,0,0.0,-3.843882,0.022283,0.278687,0,0.8283,0.1635,0.0082,281.13,0.0000,0.0080,-4.9692,0.0831,46.00
5638,-3.939291,0.019462,0,0.00322993,0,0.0,-3.919928,0.020717,0.290516,0,0.8586,0.1344,0.0069,268.15,0.0000,0.0215,-4.9692,0.0831,57.40
5639,-3.941719,0.019415,0,0.03359624,0,0.0,-3.782711,0.023625,0.266631,0,0.8124,0.1690,0.0187,279.90,0.0000,0.0100,-4.9692,0.0831,65.90
5640,-3.756208,0.023372,0,0.00505039,0,0.0,-3.849780,0.022136,0.274045,0,0.8382,0.1542,0.0076,269.14,0.0000,0.0162,-4.9692,0.0831,49.20
5641,-3.785288,0.022702,0,0.00017043,0,0.0,-3.902875,0.021073,0.288536,0,0.8083,0.1720,0.0197,260.66,0.0000,0.1574,-4.9692,0.0831,71.00
5642,-3.830383,0.021701,0,-0.03044293,0,0.0,-3.796906,0.023377,0.277459,0,0.7649,0.2079,0.0271,266.56,0.0000,0.0090,-4.9692,0.0831,50.10
5643,-3.777298,0.022884,0,0.01849073,0,0.0,-3.812585,0.023012,0.276090,0,0.7889,0.1972,0.0139,261.49,0.0000,0.0072,-4.9692,0.0831,48.10
5644,-3.933701,0.019571,0,0.00456788,0,0.0,-3.878930,0.021560,0.281864,0,0.8227,0.1603,0.0170,250.18,0.0000,0.0171,-4.9692,0.0831,66.50
5645,-3.956280,0.019134,0,0.00527213,0,0.0,-3.944570,0.020316,0.300194,0,0.8498,0.1333,0.0169,500.09,0.0000,0.0144,-4.9692,0.0831,60.30
5646,-3.967444,0.018922,0,-0.00952373,0,0.0,-4.004401,0.019105,0.296806,0,0.8671,0.1221,0.0108,482.40,0.0000,0.0086,-4.9692,0.0831,38.20
5647,-3.931323,0.019618,0,0.00048162,0,0.0,-4.084594,0.017665,0.304969,0,0.8772,0.1139,0.0089,462.62,0.0000,0.0742,-4.9692,0.0831,82.20
5648,-3.945695,0.019338,0,0.00546091,0,0.0,-4.162737,0.016353,0.310465,0,0.8930,0.1001,0.0069,439.90,0.0000,0.0112,-4.9692,0.0831,41.20
5649,-3.926125,0.019720,0,-0.03776452,0,0.0,-3.876570,0.021584,0.273731,0,0.7854,0.1943,0.0202,475.69,0.0000,0.0197,-4.9692,0.0831,38.80
5650,-3.892743,0.020389,0,0.00825083,0,0.0,-3.932692,0.020396,0.274502,0,0.8148,0.1735,0.0117,470.32,0.0000,0.0104,-4.9692,0.0831,40.90
5651,-3.984666,0.018599,0,-0.00747229,0,0.0,-3.991914,0.019218,0.276664,0,0.8322,0.1617,0.0061,457.63,0.0000,0.0105,-4.9692,0.0831,40.10
5652,-3.926830,0.019706,0,-0.00042146,0,0.0,-4.058926,0.018037,0.290577,0,0.8391,0.1481,0.0128,442.42,0.0000,0.0852,-4.9692,0.0831,81.20
5653,-3.896274,0.020317,0,-0.01111473,0,0.0,-4.097603,0.017351,0.290330,0,0.8610,0.1332,0.0058,428.95,0.0000,0.0075,-4.9692,0.0831,40.30
5654,-3.915257,0.019935,0,-0.01801361,0,0.0,-4.069071,0.017784,0.276347,0,0.8427,0.1507,0.0066,427.74,0.0000,0.0069,-4.9692,0.0831,41.50
5655,-3.849334,0.021294,0,-0.00318261,0,0.0,-4.137753,0.016654,0.288030,0,0.8599,0.1303,0.0098,409.02,0.0000,0.0181,-4.9692,0.0831,40.80
5656,-3.943776,0.019375,0,0.00594652,0,0.0,-4.202494,0.015651,0.296983,0,0.8752,0.1164,0.0084,389.64,0.0000,0.0103,-4.9692,0.0831,43.10
5657,-4.006411,0.018199,0,-0.02784692,0,0.0,-4.026748,0.018556,0.272717,0,0.8025,0.1771,0.0204,413.31,0.0000,0.0113,-4.9692,0.0831,42.10
5658,-4.034948,0.017687,0,0.02250322,0,0.0,-3.973162,0.019592,0.272229,0,0.7846,0.1908,0.0246,413.80,0.0000,0.0076,-4.9692,0.0831,41.10
5659,-4.005946,0.018207,0,-0.00078986,0,0.0,-4.035004,0.018444,0.278639,0,0.8143,0.1728,0.0130,401.95,0.0000,0.0580,-4.9692,0.0831,107.30
5660,-4.099089,0.016588,0,-0.00611398,0,0.0,-4.097274,0.017319,0.279838,0,0.8462,0.1472,0.0066,386.64,0.0000,0.0112,-4.9692,0.0831,42.80
5661,-3.973696,0.018804,0,-0.02186795,0,0.0,-4.036178,0.018333,0.264422,0,0.8341,0.1597,0.0062,389.95,0.0000,0.0076,-4.9692,0.0831,43.60
5662,-3.974569,0.018787,0,-0.03303038,0,0.0,-3.890397,0.021173,0.253579,0,0.7606,0.2260,0.0134,393.84,0.0000,0.0119,-4.9692,0.0831,40.40
5663,-3.817091,0.021992,0,-0.09017776,0,0.0,-3.225194,0.046228,0.536847,2,0.3069,0.2839,0.4091,54.57,0.0000,0.2400,-0.8964,0.0524,58.00
5664,-3.815435,0.022028,0,0.00229285,0,0.0,-3.433576,0.038265,0.548346,1,0.4659,0.3380,0.1961,420.89,0.0000,0.0596,-3.0552,0.0818,68.80
5665,-3.696970,0.024799,0,-0.03000614,0,0.0,-3.443865,0.036957,0.491496,1,0.4998,0.3761,0.1240,378.04,0.0000,0.0102,-3.0552,0.0818,63.80
5666,-3.753708,0.023431,0,0.01598729,0,0.0,-3.578028,0.030927,0.404501,1,0.5618,0.3943,0.0439,316.93,0.0000,0.0107,-3.0552,0.0818,54.90
5667,-3.838608,0.021524,0,-0.02225781,0,0.0,-3.617455,0.028772,0.341145,1,0.5752,0.3994,0.0253,295.51,0.0000,0.0086,-3.0552,0.0818,59.00
5668,-3.817329,0.021986,0,-0.02256095,0,0.0,-3.629081,0.027988,0.309973,1,0.5825,0.3865,0.0310,284.47,0.0000,0.0084,-3.0552,0.0818,59.40
5669,-3.839907,0.021496,0,-0.00556239,0,0.0,-3.709750,0.025761,0.310781,0,0.6489,0.3352,0.0159,259.29,0.0000,0.0190,-4.9692,0.0831,62.30
5670,-3.769376,0.023066,0,-0.00487357,0,0.0,-3.796454,0.023635,0.315055,0,0.7276,0.2631,0.0092,231.83,0.0000,0.0189,-4.9692,0.0831,103.00
5671,-3.870093,0.020856,0,0.00785156,0,0.0,-3.861280,0.022313,0.333473,0,0.7553,0.2289,0.0157,495.52,0.0000,0.0122,-4.9692,0.0831,38.40
5672,-3.966009,0.018949,0,0.01190372,0,0.0,-3.921487,0.020935,0.324685,0,0.7866,0.2033,0.0100,470.84,0.0000,0.0085,-4.9692,0.0831,38.60
5673,-3.784335,0.022724,0,0.04368695,0,0.0,-3.652953,0.027165,0.293154,0,0.6311,0.3250,0.0439,485.80,0.0000,0.0169,-4.9692,0.0831,38.10
5674,-3.815484,0.022027,0,-0.01294848,0,0.0,-3.705004,0.025782,0.294472,0,0.6939,0.2810,0.0251,491.67,0.0000,0.0098,-4.9692,0.0831,39.60
5675,-3.801405,0.022339,0,-0.00434080,0,0.0,-3.780457,0.023915,0.297429,0,0.7466,0.2356,0.0179,480.52,0.0000,0.0208,-4.9692,0.0831,41.60
5676,-3.874519,0.020764,0,-0.06255618,0,0.0,-3.419346,0.034775,0.324575,1,0.5059,0.3600,0.1341,379.38,0.0000,0.0320,-3.0338,0.0778,38.40
5677,-3.836474,0.021570,0,-0.00536412,0,0.0,-3.497515,0.032101,0.319772,1,0.6014,0.3367,0.0619,433.40,0.0000,0.0246,-3.0338,0.0778,42.00
5678,-3.684925,0.025099,0,-0.00389767,0,0.0,-3.579911,0.029436,0.310542,0,0.6662,0.2974,0.0364,451.98,0.0000,0.0282,-4.9692,0.0831,65.60
5679,-3.716808,0.024311,0,-0.04280234,0,0.0,-3.474039,0.032702,0.303784,1,0.6075,0.3465,0.0460,413.95,0.0000,0.0102,-3.0338,0.0778,39.50
5680,-3.708552,0.024513,0,-0.00125497,0,0.0,-3.545860,0.030280,0.293591,0,0.6741,0.2959,0.0300,425.63,0.0000,0.0655,-4.9692,0.0831,83.40
5681,-3.718402,0.024273,0,0.00269161,0,0.0,-3.623246,0.027927,0.289001,0,0.7452,0.2388,0.0161,432.24,0.0000,0.0341,-4.9692,0.0831,46.30
5682,-3.737503,0.023813,0,0.05134270,0,0.0,-3.449794,0.033181,0.278912,0,0.6516,0.3027,0.0457,385.63,0.0000,0.0135,-4.9692,0.0831,39.80
5683,-3.742677,0.023691,0,0.01924072,0,0.0,-3.486720,0.031926,0.277482,0,0.6779,0.2829,0.0392,394.33,0.0000,0.0089,-4.9692,0.0831,42.90
5684,-3.824062,0.021839,0,0.04054334,0,0.0,-3.428408,0.033881,0.278578,0,0.6523,0.3050,0.0427,374.52,0.0000,0.0087,-4.9692,0.0831,41.10
5685,-3.699945,0.024725,0,-0.00182908,0,0.0,-3.496414,0.031628,0.278606,0,0.7015,0.2735,0.0250,383.11,0.0000,0.0513,-4.9692,0.0831,81.60
5686,-3.820133,0.021925,0,-0.03450443,0,0.0,-3.471857,0.032336,0.269963,0,0.6976,0.2805,0.0219,371.71,0.0000,0.0078,-4.9692,0.0831,42.10
5687,-3.835956,0.021581,0,0.03539243,0,0.0,-3.450664,0.032930,0.260303,0,0.7009,0.2836,0.0155,361.12,0.0000,0.0078,-4.9692,0.0831,41.60
5688,-3.824938,0.021820,0,-0.00822349,0,0.0,-3.511086,0.030973,0.262227,0,0.7287,0.2553,0.0161,369.46,0.0000,0.0154,-4.9692,0.0831,68.80
5689,-3.750544,0.023505,0,0.01027908,0,0.0,-3.571783,0.029173,0.267969,0,0.7648,0.2253,0.0099,372.54,0.0000,0.0121,-4.9692,0.0831,46.10
5690,-3.854598,0.021182,0,-0.01602170,0,0.0,-3.615792,0.027937,0.271615,0,0.7950,0.1930,0.0120,370.96,0.0000,0.0085,-4.9692,0.0831,43.50
5691,-3.868679,0.020886,0,-0.02578256,0,0.0,-3.610573,0.028072,0.269385,0,0.7855,0.1970,0.0176,368.17,0.0000,0.0073,-4.9692,0.0831,43.50
5692,-3.820773,0.021911,0,-0.04294171,0,0.0,-3.507019,0.031107,0.261894,0,0.7363,0.2366,0.0271,363.22,0.0000,0.0098,-4.9692,0.0831,42.00
5693,-3.662163,0.025677,0,0.02231066,0,0.0,-3.533504,0.030316,0.263881,0,0.7544,0.2281,0.0175,362.37,0.0000,0.0077,-4.9692,0.0831,45.30
5694,-3.694180,0.024868,0,0.03137211,0,0.0,-3.515205,0.030849,0.260323,0,0.7201,0.2541,0.0258,358.88,0.0000,0.0076,-4.9692,0.0831,42.20
5695,-3.687421,0.025036,0,0.04202980,0,0.0,-3.446920,0.033057,0.260876,0,0.6806,0.2841,0.0353,351.32,0.0000,0.0089,-4.9692,0.0831,42.40
5696,-3.640153,0.026248,0,0.04307378,0,0.0,-3.390402,0.035066,0.267060,0,0.6405,0.3192,0.0402,342.76,0.0000,0.0088,-4.9692,0.0831,43.80
5697,-3.723704,0.024144,0,0.01004748,0,0.0,-3.449864,0.033002,0.265212,0,0.6991,0.2757,0.0251,348.96,0.0000,0.0141,-4.9692,0.0831,70.50
5698,-3.736704,0.023833,0,-0.01629644,0,0.0,-3.498325,0.031396,0.263111,0,0.7258,0.2587,0.0155,345.62,0.0000,0.0093,-4.9692,0.0831,43.80
5699,-3.735793,0.023854,0,0.00383837,0,0.0,-3.565582,0.029355,0.267008,0,0.7565,0.2340,0.0095,338.85,0.0000,0.0265,-4.9692,0.0831,48.20
5700,-3.466476,0.031227,1,0.00302312,0,0.0,-3.636991,0.027369,0.274581,0,0.7887,0.2055,0.0058,329.17,0.0000,0.0298,-4.9692,0.0831,53.10
5701,-3.713593,0.024390,1,-0.01002581,0,0.0,-3.701206,0.025708,0.281536,0,0.8153,0.1795,0.0052,318.03,0.0000,0.0107,-4.9692,0.0831,77.00
5702,-3.649166,0.026013,1,-0.00911648,0,0.0,-3.770105,0.024044,0.289077,0,0.8412,0.1554,0.0034,305.30,0.0000,0.0107,-4.9692,0.0831,62.00
5703,-3.552960,0.028640,1,-0.01269778,0,0.0,-3.821330,0.022863,0.292160,0,0.8593,0.1325,0.0082,294.21,0.0000,0.0082,-4.9692,0.0831,45.30
5704,-3.811859,0.022107,1,-0.01461135,0,0.0,-3.858548,0.022033,0.292360,0,0.8664,0.1252,0.0084,284.68,0.0000,0.0074,-4.9692,0.0831,42.60
5705,-3.851044,0.021258,1,0.01989430,0,0.0,-3.853754,0.022092,0.283487,0,0.8553,0.1340,0.0107,280.82,0.0000,0.0069,-4.9692,0.0831,44.00
5706,-3.964876,0.018970,1,0.01067723,0,0.0,-3.906478,0.021001,0.289952,0,0.8689,0.1170,0.0140,268.81,0.0000,0.0086,-4.9692,0.0831,71.60
5707,-4.235539,0.014472,1,-0.00183306,0,0.0,-3.988683,0.019416,0.302203,0,0.8944,0.0949,0.0107,254.05,0.0000,0.0309,-4.9495,0.0831,71.50
5708,-4.120258,0.016240,1,0.00296082,0,0.0,-4.071489,0.018006,0.321878,0,0.8949,0.0883,0.0168,500.83,0.0000,0.0199,-4.9495,0.0831,39.90
5709,-3.853165,0.021212,1,-0.01477727,0,0.0,-4.080346,0.017753,0.305000,0,0.8866,0.1019,0.0116,492.78,0.0000,0.0067,-4.9495,0.0831,38.30
5710,-3.720096,0.024232,1,-0.02532228,0,0.0,-3.975145,0.019593,0.280449,0,0.8485,0.1340,0.0175,495.92,0.0000,0.0084,-4.9495,0.0831,38.00
5711,-3.625894,0.026625,1,0.01565056,0,0.0,-3.985098,0.019369,0.277121,0,0.8322,0.1484,0.0194,489.93,0.0000,0.0069,-4.9495,0.0831,38.60
5712,-3.785109,0.022706,1,-0.04291942,0,0.0,-3.740193,0.024946,0.293377,0,0.7177,0.2229,0.0593,456.72,0.0000,0.0188,-4.9495,0.0831,38.50
5713,-3.937184,0.019503,1,0.01764157,0,0.0,-3.768277,0.024253,0.291686,0,0.7526,0.2110,0.0364,474.99,0.0000,0.0077,-4.9495,0.0831,39.40
5714,-3.811973,0.022105,1,0.00195542,0,0.0,-3.840506,0.022450,0.280121,0,0.7875,0.1975,0.0150,478.26,0.0000,0.0348,-4.9495,0.0831,47.10
5715,-3.560032,0.028438,1,-0.03208778,0,0.0,-3.756926,0.024353,0.270766,0,0.7329,0.2474,0.0197,463.40,0.0000,0.0088,-4.9495,0.0831,61.00
5716,-3.739104,0.023775,1,-0.01082963,0,0.0,-3.805851,0.023093,0.263537,0,0.7587,0.2296,0.0117,467.03,0.0000,0.0095,-4.9495,0.0831,40.90
5717,-3.750847,0.023498,1,-0.00512721,0,0.0,-3.867768,0.021700,0.267455,0,0.7993,0.1932,0.0075,465.42,0.0000,0.0156,-4.9495,0.0831,41.60
5718,-4.048576,0.017447,1,0.01304944,0,0.0,-3.902218,0.020988,0.272920,0,0.8164,0.1718,0.0119,459.06,0.0000,0.0077,-4.9495,0.0831,41.40
5719,-4.099825,0.016576,1,0.02124968,0,0.0,-3.881622,0.021414,0.269735,0,0.8082,0.1789,0.0129,456.03,0.0000,0.0069,-4.9495,0.0831,41.00
5720,-4.073413,0.017019,1,-0.01583207,0,0.0,-3.899028,0.021066,0.272848,0,0.8075,0.1758,0.0167,447.99,0.0000,0.0072,-4.9495,0.0831,41.20
5721,-4.009410,0.018144,1,-0.03356507,0,0.0,-3.779398,0.023728,0.266476,0,0.7634,0.2125,0.0240,452.47,0.0000,0.0097,-4.9495,0.0831,40.80
5722,-4.221226,0.014681,1,0.01002537,0,0.0,-3.832787,0.022505,0.268919,0,0.8110,0.1777,0.0113,445.30,0.0000,0.0096,-4.9495,0.0831,41.30
5723,-4.286600,0.013752,1,0.02115485,0,0.0,-3.827227,0.022603,0.265008,0,0.8116,0.1737,0.0147,440.22,0.0000,0.0069,-4.9495,0.0831,42.80
