tick,true_log_vol,true_vol,true_hypo,return,is_outlier,outlier_sigma,est_log_vol,est_vol,vol_std,est_hypo,weight_calm,weight_trend,weight_crisis,ess,min_weight,outlier_frac,learned_mu,learned_sigma,latency_us
6513,-2.221506,0.108446,2,0.09982357,0,0.0,-2.526890,0.085858,0.032574,1,0.3496,0.3619,0.2884,507.94,0.2884,0.0198,-4.0000,0.2964,185.30
6514,-2.487805,0.083092,2,-0.01562953,0,0.0,-2.728974,0.072368,0.032919,1,0.3410,0.3574,0.3016,508.56,0.3016,0.0327,-4.0000,0.2487,164.80
6515,-2.657088,0.070152,2,0.03138175,0,0.0,-2.884990,0.062370,0.029338,1,0.3418,0.3570,0.3012,508.73,0.3012,0.0182,-4.0000,0.2720,163.80
6516,-2.066402,0.126641,2,-0.02734859,0,0.0,-3.038708,0.053673,0.025614,1,0.3459,0.3583,0.2957,508.47,0.2957,0.0181,-4.0000,0.2942,163.40
6517,-2.826354,0.059228,2,0.02324999,0,0.0,-3.192029,0.046173,0.022279,1,0.3510,0.3596,0.2894,508.11,0.2894,0.0181,-4.0000,0.2964,163.70
6518,-2.216625,0.108976,2,0.03937524,0,0.0,-3.149438,0.047152,0.020525,1,0.3585,0.3671,0.2744,510.71,0.2744,0.0162,-4.0000,0.2712,163.10
6519,-2.914064,0.054255,2,0.00310495,0,0.0,-3.362685,0.039386,0.019914,1,0.3395,0.3691,0.2915,506.03,0.2915,0.0692,-4.0000,0.2856,161.30
6520,-2.599067,0.074343,2,0.01151455,0,0.0,-3.580093,0.032032,0.016830,1,0.3586,0.3722,0.2693,505.21,0.2693,0.0223,-4.0000,0.2808,165.00
6521,-2.090776,0.123591,2,0.11784772,0,0.0,-2.923682,0.060233,0.028865,1,0.2914,0.3843,0.3243,449.74,0.2914,0.1137,-4.0000,0.2849,163.70
6522,-2.646034,0.070932,2,-0.02238421,0,0.0,-3.107800,0.050772,0.025713,1,0.2913,0.3842,0.3246,503.39,0.2913,0.0201,-2.5000,0.2862,165.80
6523,-3.198129,0.040839,2,-0.02125397,0,0.0,-3.270825,0.043188,0.021873,1,0.2987,0.3863,0.3150,505.08,0.2987,0.0188,-4.0000,0.2774,163.60
6524,-3.381698,0.033990,2,-0.00055914,0,0.0,-3.482388,0.036001,0.020157,2,0.2153,0.3877,0.3970,478.92,0.2153,0.1972,-2.9051,0.3033,161.20
6525,-2.616246,0.073077,2,-0.03927605,0,0.0,-3.301883,0.040869,0.018588,1,0.2428,0.3992,0.3580,504.61,0.2428,0.0199,-2.7293,0.2756,166.10
6526,-2.979702,0.050808,2,0.00261137,0,0.0,-3.518863,0.033966,0.017675,1,0.2452,0.3956,0.3592,501.75,0.2452,0.0734,-4.0000,0.2652,161.90
6527,-3.766884,0.023124,2,0.00332084,0,0.0,-3.785590,0.026758,0.015273,1,0.2687,0.3981,0.3332,499.46,0.2687,0.0509,-4.0000,0.2853,163.00
6528,-3.381378,0.034001,2,0.04669118,0,0.0,-3.371346,0.037853,0.016698,1,0.2639,0.4058,0.3303,487.24,0.2639,0.0286,-4.0000,0.2426,163.60
6529,-2.909738,0.054490,2,-0.05830430,0,0.0,-3.121962,0.047533,0.018482,1,0.2898,0.4096,0.3006,498.46,0.2898,0.0230,-4.0000,0.2426,165.40
6530,-2.396407,0.091044,2,0.08559186,0,0.0,-2.858040,0.061301,0.022302,1,0.3129,0.4074,0.2797,497.19,0.2797,0.0272,-4.0000,0.2426,163.70
6531,-2.368253,0.093644,2,0.06973079,0,0.0,-2.771896,0.066899,0.024553,1,0.3366,0.4014,0.2620,508.16,0.2620,0.0167,-4.0000,0.2855,164.80
6532,-2.608529,0.073643,2,0.10646254,0,0.0,-2.570745,0.081459,0.028954,1,0.3580,0.3898,0.2522,503.62,0.2522,0.0223,-4.0000,0.2755,163.90
6533,-2.468954,0.084673,2,-0.18009591,0,0.0,-2.273310,0.109609,0.038698,1,0.3714,0.3802,0.2483,495.93,0.2483,0.0392,-4.0000,0.2788,163.40
6534,-2.514688,0.080888,2,0.09567707,0,0.0,-2.282893,0.109507,0.041409,0,0.3750,0.3716,0.2534,511.40,0.2534,0.0151,-4.5000,0.1500,165.10
6535,-2.561611,0.077180,2,-0.02181720,0,0.0,-2.499271,0.091014,0.041412,1,0.3438,0.3638,0.2925,506.96,0.2925,0.0299,-4.0000,0.2855,169.50
6536,-1.998328,0.135562,2,-0.16766448,0,0.0,-2.184669,0.121366,0.047385,0,0.3681,0.3540,0.2779,502.30,0.2779,0.0288,-4.5000,0.1500,187.40
6537,-1.873073,0.153651,2,0.25137354,0,0.0,-1.889937,0.161665,0.059522,0,0.3956,0.3410,0.2634,502.64,0.2634,0.0350,-4.5000,0.1500,164.10
6538,-2.278342,0.102454,2,0.12406848,0,0.0,-1.939637,0.155185,0.061055,0,0.3833,0.3400,0.2767,511.49,0.2767,0.0152,-4.5000,0.1500,165.30
6539,-2.491141,0.082815,2,-0.02892052,0,0.0,-2.170615,0.126927,0.059013,0,0.3436,0.3375,0.3189,507.67,0.3189,0.0314,-4.5000,0.1500,164.10
6540,-2.452991,0.086036,2,-0.00449380,0,0.0,-2.425791,0.101383,0.053447,2,0.2755,0.3382,0.3863,497.80,0.2755,0.1061,-2.9445,0.3009,162.40
6541,-1.682383,0.185930,2,-0.18474326,0,0.0,-2.070225,0.137843,0.058336,1,0.3138,0.3475,0.3386,494.26,0.3138,0.0325,-3.0000,0.2871,164.50
6542,-1.376236,0.252527,2,-0.30934498,0,0.0,-1.736094,0.190118,0.074026,0,0.3545,0.3469,0.2986,495.38,0.2986,0.0455,-4.5000,0.1500,164.90
6543,-0.557394,0.572699,2,0.48057550,0,0.0,-1.405848,0.264686,0.102599,0,0.3971,0.3407,0.2622,490.11,0.2622,0.0636,-4.5000,0.1500,166.70
6544,-0.160539,0.851684,2,-0.11579947,0,0.0,-1.589672,0.225313,0.101869,0,0.3469,0.3404,0.3126,508.63,0.3126,0.0178,-4.5000,0.1500,166.20
6545,-0.282068,0.754222,2,-1.43697472,0,0.0,-1.245793,0.352312,0.239744,2,0.2368,0.3128,0.4505,352.65,0.2368,0.6456,-2.9672,0.3056,159.10
6546,-0.407910,0.665039,2,0.68012489,0,0.0,-0.800821,0.513786,0.264715,0,0.3960,0.3365,0.2675,449.34,0.2675,0.0543,-4.5000,0.1500,170.60
6547,-0.375906,0.686667,2,-0.40741455,0,0.0,-0.817988,0.492280,0.233719,0,0.4011,0.3512,0.2477,509.29,0.2477,0.0173,-4.5000,0.1500,167.50
6548,-0.208964,0.811425,2,0.46190314,0,0.0,-0.807566,0.490568,0.217248,0,0.4108,0.3535,0.2356,509.32,0.2356,0.0172,-4.5000,0.1500,166.00
6549,-0.609590,0.543574,2,0.84748151,0,0.0,-0.574736,0.613245,0.253911,0,0.4721,0.3363,0.1915,496.34,0.1915,0.0318,-4.5000,0.1500,165.60
6550,-0.609106,0.543837,2,-0.46589173,0,0.0,-0.652047,0.570736,0.246915,0,0.4430,0.3401,0.2170,511.18,0.2170,0.0153,-4.5000,0.1500,171.50
6551,-0.988969,0.371960,2,0.28604751,0,0.0,-0.855663,0.472566,0.222395,0,0.3832,0.3446,0.2722,509.10,0.2722,0.0162,-4.5000,0.1500,165.40
6552,-0.316964,0.728357,2,0.77827625,0,0.0,-0.622382,0.587119,0.249541,0,0.4572,0.3349,0.2079,498.35,0.2079,0.0303,-4.5000,0.1500,165.00
6553,-0.661771,0.515937,2,0.21272945,0,0.0,-0.887047,0.462655,0.227861,0,0.3710,0.3383,0.2906,506.65,0.2906,0.0185,-4.5000,0.1500,166.30
6554,-0.852679,0.426271,2,0.69344515,0,0.0,-0.682201,0.555522,0.242198,0,0.4446,0.3370,0.2184,498.85,0.2184,0.0274,-4.5000,0.1500,165.10
6555,-1.204901,0.299722,2,0.18083658,0,0.0,-0.968739,0.429475,0.218530,0,0.3585,0.3384,0.3031,504.37,0.3031,0.0197,-4.5000,0.1500,165.50
6556,-0.563468,0.569231,2,1.76160946,0,0.0,-0.455428,0.749462,0.418375,0,0.4178,0.3014,0.2809,436.32,0.2809,0.2597,-4.5000,0.1500,162.70
6557,-0.390446,0.676755,2,-0.06883629,0,0.0,-0.989525,0.473526,0.352549,2,0.2677,0.2981,0.4341,462.80,0.2677,0.0436,-2.9907,0.3053,166.60
6558,0.018091,1.018256,2,-0.49316820,0,0.0,-0.793557,0.522573,0.287996,1,0.3413,0.3475,0.3112,482.14,0.3112,0.0260,-3.0000,0.2901,166.20
6559,-0.478548,0.619682,2,-0.34314340,0,0.0,-0.903290,0.457842,0.231612,1,0.3369,0.3594,0.3036,508.51,0.3036,0.0171,-4.0000,0.2634,165.20
6560,0.119227,1.126626,2,-0.43764557,0,0.0,-0.886116,0.456753,0.209448,1,0.3649,0.3691,0.2660,507.09,0.2660,0.0183,-3.0000,0.2936,164.70
6561,-0.508279,0.601530,2,-0.58128207,0,0.0,-0.769498,0.506354,0.214889,0,0.4114,0.3666,0.2220,504.93,0.2220,0.0215,-4.5000,0.1500,169.20
6562,-0.905209,0.404457,2,0.13003709,0,0.0,-1.080083,0.383081,0.191990,1,0.3358,0.3510,0.3132,505.22,0.3132,0.0229,-4.0000,0.3027,165.80
6563,-0.937764,0.391502,2,0.06497127,0,0.0,-1.454109,0.271470,0.153153,2,0.2807,0.3308,0.3885,493.60,0.2807,0.0307,-2.9951,0.3028,164.10
6564,-1.304602,0.271280,2,0.00756990,0,0.0,-1.846911,0.188433,0.115363,2,0.2096,0.3105,0.4799,493.60,0.2096,0.1147,-2.9956,0.3025,162.50
6565,-0.732172,0.480863,2,-0.28819198,0,0.0,-1.545331,0.238535,0.113711,2,0.2892,0.3549,0.3559,453.24,0.2892,0.0322,-2.9960,0.3023,164.90
6566,-0.389379,0.677477,2,0.85056971,0,0.0,-1.083037,0.385673,0.193253,1,0.3325,0.3550,0.3125,441.95,0.3125,0.1813,-4.0000,0.2821,166.20
6567,-0.409172,0.664200,2,-0.31079133,0,0.0,-1.091065,0.373410,0.174394,1,0.3577,0.3689,0.2734,504.60,0.2734,0.0177,-4.0000,0.2701,166.40
6568,-0.317157,0.728216,2,0.51190712,0,0.0,-0.931628,0.430125,0.181238,0,0.4201,0.3616,0.2183,499.51,0.2183,0.0240,-4.5000,0.1500,163.90
6569,-0.244264,0.783281,2,-0.33072722,0,0.0,-1.002470,0.401909,0.173665,0,0.4036,0.3619,0.2345,510.38,0.2345,0.0156,-4.5000,0.1500,165.10
6570,-1.205506,0.299540,2,0.07388501,0,0.0,-1.322534,0.303003,0.156388,1,0.3277,0.3487,0.3236,504.31,0.3236,0.0294,-4.0000,0.2666,166.10
6571,-1.670094,0.188229,2,-0.11173985,0,0.0,-1.590019,0.233625,0.124079,2,0.2972,0.3424,0.3604,503.29,0.2972,0.0193,-2.9979,0.3035,164.90
6572,-1.650550,0.191944,2,0.10209918,0,0.0,-1.811831,0.186319,0.096672,2,0.2890,0.3402,0.3708,504.58,0.2890,0.0183,-2.9981,0.3032,164.80
6573,-1.820458,0.161952,2,0.05242227,0,0.0,-2.113199,0.139611,0.075507,2,0.2755,0.3303,0.3942,491.42,0.2755,0.0227,-2.9983,0.3036,163.80
6574,-2.067214,0.126538,2,-0.26853928,0,0.0,-1.737447,0.194777,0.087732,1,0.3351,0.3543,0.3106,475.89,0.3106,0.0413,-4.0000,0.2991,164.70
6575,-2.010282,0.133951,2,-0.00040789,0,0.0,-2.000767,0.156125,0.084589,2,0.1527,0.3419,0.5054,455.47,0.1527,0.4341,-2.9986,0.3034,231.30
6576,-2.008487,0.134192,2,-0.06479574,0,0.0,-2.213978,0.125556,0.066537,2,0.2004,0.3384,0.4612,502.87,0.2004,0.0202,-2.9987,0.3031,166.10
6577,-2.392158,0.091432,2,-0.00830602,0,0.0,-2.551136,0.092922,0.055104,2,0.2064,0.3229,0.4707,479.38,0.2064,0.0677,-2.9989,0.3033,161.80
6578,-2.971079,0.051248,2,-0.00133270,0,0.0,-2.869687,0.069704,0.044669,2,0.1666,0.3039,0.5295,472.13,0.1666,0.1820,-2.9348,0.3030,162.00
6579,-3.049942,0.047362,2,0.01910653,0,0.0,-3.181065,0.050134,0.030236,2,0.2105,0.3102,0.4794,473.02,0.2105,0.0241,-2.9413,0.3027,165.00
6580,-2.996425,0.049965,2,-0.03616774,0,0.0,-3.176217,0.047712,0.024180,2,0.2465,0.3314,0.4220,506.73,0.2465,0.0187,-2.8811,0.3032,164.90
6581,-2.108374,0.121435,2,-0.05235121,0,0.0,-3.043256,0.052774,0.023457,2,0.2816,0.3550,0.3633,494.82,0.2816,0.0197,-2.8930,0.3028,162.60
6582,-2.390847,0.091552,2,-0.01497698,0,0.0,-3.263393,0.043239,0.021161,1,0.2956,0.3528,0.3516,499.82,0.2956,0.0237,-4.0000,0.2858,162.90
6583,-2.558062,0.077455,0,-0.03200721,0,0.0,-3.282594,0.041683,0.018900,1,0.3174,0.3642,0.3183,510.27,0.3174,0.0165,-3.0000,0.3014,163.60
6584,-2.397044,0.090987,0,0.01277957,0,0.0,-3.486955,0.034551,0.016890,1,0.3257,0.3660,0.3082,503.60,0.3082,0.0221,-3.0000,0.2783,163.00
6585,-2.415110,0.089357,0,-0.05119869,0,0.0,-3.219257,0.043692,0.018263,1,0.3472,0.3801,0.2727,502.21,0.2727,0.0226,-2.6139,0.2958,167.90
6586,-2.486474,0.083203,0,-0.00797642,0,0.0,-3.396138,0.037656,0.018165,1,0.3551,0.3909,0.2540,504.38,0.2540,0.0327,-2.5000,0.2829,163.20
6587,-2.283771,0.101899,0,0.08035588,0,0.0,-2.955404,0.056387,0.022588,1,0.3380,0.3717,0.2904,482.91,0.2904,0.0332,-2.6829,0.2479,163.20
6588,-2.153338,0.116096,0,-0.02033379,0,0.0,-3.106893,0.049683,0.022769,1,0.3456,0.3856,0.2688,505.54,0.2688,0.0204,-2.6829,0.2479,164.40
6589,-2.092388,0.123392,0,0.11320160,0,0.0,-2.676559,0.074376,0.029471,1,0.3407,0.3594,0.2999,475.92,0.2999,0.0390,-2.5000,0.2975,163.50
6590,-2.143006,0.117302,0,-0.01748309,0,0.0,-2.873272,0.063231,0.030095,1,0.3351,0.3707,0.2942,502.68,0.2942,0.0272,-2.6829,0.2479,165.10
6591,-2.003392,0.134877,0,-0.08944394,0,0.0,-2.632355,0.078076,0.031705,1,0.3567,0.3631,0.2802,497.79,0.2802,0.0213,-2.5000,0.2635,164.70
6592,-1.968579,0.139655,0,0.08305533,0,0.0,-2.545488,0.084747,0.033315,0,0.3696,0.3602,0.2701,510.62,0.2701,0.0166,-4.5000,0.1500,164.80
6593,-2.083441,0.124501,0,0.01289060,0,0.0,-2.759658,0.070947,0.033855,1,0.3542,0.3623,0.2835,505.63,0.2835,0.0370,-2.6829,0.2479,163.60
6594,-2.127624,0.119120,0,0.05617590,0,0.0,-2.749583,0.070583,0.031270,1,0.3620,0.3654,0.2726,510.38,0.2726,0.0161,-3.0000,0.3365,164.50
6595,-2.032825,0.130965,0,-0.22566332,0,0.0,-2.245474,0.116395,0.050499,1,0.3273,0.3601,0.3126,456.51,0.3126,0.0957,-3.0000,0.3365,163.80
6596,-2.156100,0.115776,0,0.17577457,0,0.0,-2.019122,0.143035,0.055365,0,0.3742,0.3520,0.2738,502.21,0.2738,0.0235,-4.5000,0.1500,165.90
6597,-2.186313,0.112330,0,0.09739964,0,0.0,-2.085824,0.135166,0.055727,0,0.3627,0.3490,0.2883,511.35,0.2883,0.0156,-4.5000,0.1500,165.90
6598,-2.268274,0.103491,0,-0.09297500,0,0.0,-2.150344,0.127365,0.054040,0,0.3540,0.3481,0.2979,511.37,0.2979,0.0158,-4.5000,0.1500,164.50
6599,-2.233264,0.107178,0,0.11330643,0,0.0,-2.131811,0.129115,0.053235,0,0.3585,0.3470,0.2946,511.45,0.2946,0.0161,-4.5000,0.1500,163.60
6600,-2.331728,0.097128,0,0.10664395,0,0.0,-2.140997,0.127848,0.052470,0,0.3585,0.3468,0.2947,511.59,0.2947,0.0158,-4.5000,0.1500,169.80
6601,-2.292695,0.100994,0,0.09700727,0,0.0,-2.178710,0.123320,0.051132,0,0.3559,0.3473,0.2968,511.56,0.2968,0.0157,-4.5000,0.1500,186.00
6602,-2.401643,0.090569,0,-0.08889125,0,0.0,-2.230147,0.117368,0.049236,0,0.3521,0.3471,0.3008,511.43,0.3008,0.0157,-4.5000,0.1500,163.10
6603,-2.490173,0.082896,0,0.02848718,0,0.0,-2.451900,0.096555,0.046248,1,0.3397,0.3468,0.3135,508.99,0.3135,0.0259,-3.0000,0.2649,165.20
6604,-2.446493,0.086597,0,-0.10204557,0,0.0,-2.341448,0.105062,0.044192,0,0.3515,0.3504,0.2982,510.71,0.2982,0.0177,-4.5000,0.1500,166.20
6605,-2.437459,0.087383,0,-0.01558130,0,0.0,-2.576866,0.085694,0.042060,1,0.3370,0.3480,0.3150,508.80,0.3150,0.0375,-3.0000,0.2607,163.80
6606,-2.604592,0.073933,0,0.12741129,0,0.0,-2.315400,0.107303,0.043861,0,0.3519,0.3517,0.2964,508.10,0.2964,0.0229,-4.5000,0.1500,165.20
6607,-2.588799,0.075110,0,0.04519595,0,0.0,-2.472305,0.093330,0.041951,1,0.3430,0.3490,0.3080,508.74,0.3080,0.0185,-4.0000,0.3051,165.90
6608,-2.561517,0.077188,0,-0.05648183,0,0.0,-2.551135,0.086138,0.038409,1,0.3434,0.3508,0.3059,510.11,0.3059,0.0163,-2.5000,0.3076,164.40
6609,-2.583022,0.075545,0,-0.01059051,0,0.0,-2.787620,0.070073,0.035660,1,0.3359,0.3511,0.3130,507.83,0.3130,0.0431,-4.0000,0.2488,162.90
6610,-2.646020,0.070933,0,-0.04573347,0,0.0,-2.827678,0.065921,0.030645,1,0.3417,0.3571,0.3013,510.85,0.3013,0.0165,-4.0000,0.2488,164.80
6611,-2.612988,0.073315,0,-0.09991863,0,0.0,-2.568242,0.082982,0.033027,1,0.3497,0.3600,0.2903,505.73,0.2903,0.0224,-4.0000,0.2867,169.20
6612,-2.617621,0.072976,0,-0.05481602,0,0.0,-2.632290,0.078410,0.032606,1,0.3512,0.3586,0.2902,510.03,0.2902,0.0157,-4.0000,0.2783,165.10
6613,-2.586909,0.075252,0,-0.02878387,0,0.0,-2.806974,0.067104,0.030815,1,0.3490,0.3568,0.2942,508.74,0.2942,0.0198,-4.0000,0.2476,164.30
6614,-2.559644,0.077332,0,0.07956336,0,0.0,-2.657523,0.076165,0.030957,1,0.3592,0.3632,0.2777,508.97,0.2777,0.0183,-4.0000,0.2857,164.30
6615,-2.502754,0.081859,0,-0.11486518,0,0.0,-2.450927,0.092559,0.034869,0,0.3742,0.3660,0.2598,509.80,0.2598,0.0217,-4.5000,0.1500,165.90
6616,-2.425944,0.088395,0,0.02228483,0,0.0,-2.655773,0.077872,0.035417,1,0.3546,0.3593,0.2861,506.99,0.2861,0.0261,-4.0000,0.2881,167.10
6617,-2.493699,0.082604,0,0.01299297,0,0.0,-2.909500,0.062251,0.032169,1,0.3411,0.3564,0.3024,505.24,0.3024,0.0333,-4.0000,0.2881,164.70
6618,-2.504770,0.081694,0,-0.06730573,0,0.0,-2.765423,0.069212,0.030126,1,0.3570,0.3635,0.2796,507.49,0.2796,0.0183,-4.0000,0.2785,164.30
6619,-2.550749,0.078023,0,-0.01038399,0,0.0,-3.004148,0.056298,0.028374,1,0.3464,0.3601,0.2935,505.50,0.2935,0.0366,-4.0000,0.2785,164.50
6620,-2.446344,0.086610,0,0.10544005,0,0.0,-2.624614,0.078926,0.032613,1,0.3593,0.3703,0.2705,492.39,0.2705,0.0306,-2.5000,0.2569,164.10
6621,-2.343685,0.095973,0,0.04982289,0,0.0,-2.698036,0.073833,0.031677,1,0.3594,0.3687,0.2719,510.09,0.2719,0.0158,-4.0000,0.2889,165.10
6622,-2.343023,0.096037,0,-0.00670841,0,0.0,-2.935970,0.060262,0.030391,1,0.3352,0.3648,0.3000,505.49,0.3000,0.0538,-4.0000,0.2785,162.50
6623,-2.280305,0.102253,0,0.09722518,0,0.0,-2.625113,0.078918,0.032696,1,0.3510,0.3736,0.2754,498.36,0.2754,0.0253,-4.0000,0.2974,164.00
6624,-2.135848,0.118144,0,0.03936510,0,0.0,-2.749967,0.070580,0.031390,1,0.3489,0.3703,0.2808,508.94,0.2808,0.0170,-4.0000,0.2926,165.20
6625,-2.164969,0.114753,0,0.07835242,0,0.0,-2.634867,0.077851,0.031488,1,0.3634,0.3727,0.2639,508.29,0.2639,0.0175,-4.0000,0.3052,164.60
6626,-2.156557,0.115723,0,0.00887707,0,0.0,-2.857631,0.064511,0.031185,1,0.3441,0.3682,0.2878,506.27,0.2878,0.0457,-4.0000,0.2763,163.50
6627,-2.190224,0.111892,0,-0.00282720,0,0.0,-3.112350,0.051771,0.028526,1,0.3068,0.3673,0.3259,501.67,0.3068,0.0899,-2.5000,0.3120,163.10
6628,-2.217202,0.108913,0,0.11404626,0,0.0,-2.624974,0.079570,0.034599,1,0.3067,0.3748,0.3184,478.20,0.3067,0.0410,-4.0000,0.2924,164.80
6629,-2.239930,0.106466,0,-0.04187810,0,0.0,-2.735485,0.071780,0.032348,1,0.3159,0.3749,0.3091,509.27,0.3091,0.0171,-4.0000,0.2981,165.80
6630,-2.321852,0.098092,0,-0.04665748,0,0.0,-2.799271,0.067140,0.029735,1,0.3267,0.3765,0.2969,510.18,0.2969,0.0162,-4.0000,0.2751,164.50
6631,-2.274198,0.102879,0,-0.08979774,0,0.0,-2.611375,0.079427,0.031434,1,0.3476,0.3761,0.2763,504.59,0.2763,0.0200,-4.0000,0.3292,164.90
6632,-2.256284,0.104739,0,0.04915606,0,0.0,-2.689675,0.074191,0.031186,1,0.3484,0.3740,0.2776,510.03,0.2776,0.0158,-4.0000,0.2484,165.70
6633,-2.295199,0.100741,0,-0.00738772,0,0.0,-2.911087,0.061448,0.030278,1,0.3308,0.3719,0.2973,506.01,0.2973,0.0510,-4.0000,0.2642,162.40
6634,-2.400791,0.090646,0,-0.11879490,0,0.0,-2.533909,0.086287,0.035389,1,0.3423,0.3708,0.2869,491.36,0.2869,0.0321,-4.0000,0.3218,164.30
6635,-2.355743,0.094823,0,-0.13301422,0,0.0,-2.318110,0.105626,0.039612,0,0.3674,0.3659,0.2667,505.83,0.2667,0.0225,-4.5000,0.1500,170.30
6636,-2.441679,0.087015,0,-0.08759920,0,0.0,-2.319328,0.105995,0.041033,0,0.3652,0.3590,0.2758,511.39,0.2758,0.0152,-4.5000,0.1500,187.00
6637,-2.570436,0.076502,0,0.02386133,0,0.0,-2.511624,0.089958,0.040857,1,0.3566,0.3603,0.2831,507.06,0.2831,0.0278,-4.0000,0.2558,164.90
6638,-2.538487,0.078986,0,0.01112471,0,0.0,-2.751875,0.072909,0.037649,1,0.3498,0.3639,0.2863,505.30,0.2863,0.0424,-4.0000,0.2981,165.60
6639,-2.599763,0.074291,0,0.08032175,0,0.0,-2.588957,0.082328,0.035276,1,0.3511,0.3604,0.2885,507.20,0.2885,0.0181,-4.0000,0.2558,164.70
6640,-2.628421,0.072192,0,-0.02097614,0,0.0,-2.792089,0.068879,0.033266,1,0.3547,0.3623,0.2829,505.94,0.2829,0.0251,-4.0000,0.2981,186.40
6641,-2.683700,0.068310,0,-0.04050345,0,0.0,-2.864595,0.063507,0.029443,1,0.3596,0.3646,0.2757,509.73,0.2757,0.0164,-4.0000,0.2558,164.50
6642,-2.608330,0.073657,0,-0.06194762,0,0.0,-2.778520,0.067861,0.028437,1,0.3646,0.3655,0.2699,509.60,0.2699,0.0165,-3.0000,0.2416,164.90
6643,-2.698813,0.067285,0,-0.02067475,0,0.0,-2.955795,0.058122,0.027273,0,0.3682,0.3676,0.2642,510.18,0.2642,0.0222,-4.5000,0.1500,164.70
6644,-2.794053,0.061173,0,-0.09652952,0,0.0,-2.652034,0.076292,0.030304,1,0.3650,0.3683,0.2668,499.73,0.2668,0.0244,-3.0000,0.2718,164.00
6645,-2.865466,0.056957,0,0.07214808,0,0.0,-2.605370,0.079790,0.031273,0,0.3730,0.3655,0.2615,511.44,0.2615,0.0156,-4.5000,0.1500,165.20
6646,-2.928337,0.053486,0,-0.01621653,0,0.0,-2.794626,0.068071,0.031535,0,0.3666,0.3637,0.2697,509.87,0.2697,0.0299,-4.5000,0.1500,164.50
6647,-2.796910,0.060998,0,-0.05165704,0,0.0,-2.795960,0.067164,0.029266,0,0.3691,0.3655,0.2654,511.49,0.2654,0.0158,-4.5000,0.1500,164.70
6648,-2.795677,0.061073,0,-0.04172291,0,0.0,-2.859607,0.063072,0.027585,0,0.3704,0.3671,0.2625,511.38,0.2625,0.0158,-4.5000,0.1500,163.30
6649,-2.841178,0.058357,0,-0.01467556,0,0.0,-3.064087,0.052691,0.025844,0,0.3750,0.3670,0.2581,510.08,0.2581,0.0264,-4.5000,0.1500,164.10
6650,-2.848215,0.057948,0,-0.06713411,0,0.0,-2.852632,0.062805,0.025858,0,0.3719,0.3696,0.2584,509.70,0.2584,0.0190,-4.5000,0.1500,170.90
6651,-2.949585,0.052361,0,-0.03127003,0,0.0,-2.959574,0.057048,0.024924,0,0.3735,0.3703,0.2562,511.10,0.2562,0.0169,-4.5000,0.1500,164.50
6652,-2.811390,0.060121,0,0.06119356,0,0.0,-2.850298,0.062594,0.024885,0,0.3741,0.3703,0.2555,511.12,0.2555,0.0166,-4.5000,0.1500,163.90
6653,-2.764909,0.062982,0,0.08930513,0,0.0,-2.660410,0.074849,0.027616,0,0.3780,0.3674,0.2546,510.22,0.2546,0.0196,-4.5000,0.1500,164.10
6654,-2.888742,0.055646,0,0.03826895,0,0.0,-2.765718,0.068532,0.028283,0,0.3718,0.3662,0.2620,511.11,0.2620,0.0166,-4.5000,0.1500,164.30
6655,-2.832446,0.058869,0,0.06031008,0,0.0,-2.738274,0.070097,0.028078,0,0.3743,0.3665,0.2592,511.56,0.2592,0.0154,-4.5000,0.1500,164.00
6656,-2.696401,0.067448,0,0.08459885,0,0.0,-2.612500,0.078791,0.029777,0,0.3796,0.3646,0.2558,511.34,0.2558,0.0173,-4.5000,0.1500,164.30
6657,-2.631296,0.071985,0,0.02309300,0,0.0,-2.782411,0.068155,0.029930,0,0.3697,0.3635,0.2668,510.91,0.2668,0.0229,-4.5000,0.1500,163.40
6658,-2.685253,0.068204,0,-0.08576926,0,0.0,-2.619546,0.078625,0.030735,0,0.3750,0.3617,0.2633,510.82,0.2633,0.0183,-4.5000,0.1500,164.10
6659,-2.658955,0.070021,0,0.02454310,0,0.0,-2.789664,0.067846,0.030211,0,0.3685,0.3615,0.2700,510.45,0.2700,0.0219,-4.5000,0.1500,163.80
6660,-2.708388,0.066644,0,0.00364672,0,0.0,-2.999980,0.056609,0.028661,1,0.3349,0.3663,0.2988,505.96,0.2988,0.0800,-2.5000,0.3008,163.40
6661,-2.646145,0.070924,0,-0.13202107,0,0.0,-2.530928,0.086493,0.035364,1,0.3187,0.3714,0.3099,494.12,0.3099,0.0416,-3.0000,0.2803,168.80
6662,-2.863159,0.057088,0,0.08710556,0,0.0,-2.476643,0.090623,0.035281,1,0.3405,0.3708,0.2887,509.57,0.2887,0.0165,-4.0000,0.2936,165.10
6663,-2.877803,0.056258,0,-0.02131961,0,0.0,-2.679819,0.075913,0.034313,1,0.3312,0.3626,0.3062,508.59,0.3062,0.0268,-4.0000,0.3115,164.30
6664,-2.788876,0.061490,0,-0.06368718,0,0.0,-2.669955,0.075636,0.031774,1,0.3419,0.3659,0.2922,510.55,0.2922,0.0160,-4.0000,0.2479,164.30
6665,-2.872400,0.056563,0,0.00002452,0,0.0,-2.837492,0.065689,0.031450,2,0.1564,0.3605,0.4831,458.50,0.1564,0.4933,-2.7372,0.3036,231.60
