t,true_vol,est_vol_fast,est_vol_smooth,true_log_vol,est_log_vol_fast,est_log_vol_smooth,true_regime,est_regime_fast,est_regime_smooth,regime_confidence,surprise,entropy,vol_ratio,ess,detected,change_type
1079,0.029603,0.023293,0.020956,-3.5199,-3.8225,-3.9101,1,0,0,0.578,0.8325,1.1768,1.3802,122.0,0,0
1080,0.028844,0.022795,0.019716,-3.5459,-3.8453,-3.9693,1,0,0,0.630,0.7110,1.1382,1.3498,116.1,0,0
1081,0.030789,0.020994,0.024655,-3.4806,-3.9243,-3.7617,1,0,0,0.400,1.9670,1.1435,1.3150,99.4,0,0
1082,0.028514,0.026239,0.024446,-3.5574,-3.7246,-3.7744,1,1,0,0.403,1.0181,1.3320,1.3053,177.2,0,0
1083,0.027320,0.024851,0.023293,-3.6001,-3.7817,-3.8225,1,0,0,0.453,0.6805,1.2637,1.2907,187.9,0,0
1084,0.024913,0.023741,0.022795,-3.6924,-3.8232,-3.8453,1,0,0,0.467,0.6491,1.2072,1.2727,185.1,0,0
1085,0.027225,0.021060,0.020994,-3.6036,-3.9302,-3.9243,1,0,0,0.509,2.0908,1.1091,1.2454,175.3,0,0
1086,0.029525,0.019630,0.026239,-3.5225,-3.9915,-3.7246,1,0,1,0.344,0.8298,1.0350,1.2148,161.2,0,0
1087,0.033611,0.018101,0.024851,-3.3929,-4.0643,-3.7817,1,0,0,0.379,1.3118,0.9681,1.1809,142.1,0,0
1088,0.035549,0.017086,0.023741,-3.3369,-4.1177,-3.8232,1,0,0,0.416,0.9649,0.8983,1.1462,125.9,0,0
1089,0.034331,0.043681,0.021060,-3.3717,-3.1974,-3.9302,1,2,0,0.481,2.3101,1.1658,1.2263,59.8,0,0
1090,0.039228,0.050805,0.019630,-3.2384,-3.0526,-3.9915,1,2,0,0.547,0.7334,1.1970,1.3246,194.3,0,0
1091,0.037657,0.048098,0.018101,-3.2792,-3.1176,-4.0643,1,2,0,0.596,0.8889,1.2496,1.3983,195.0,0,0
1092,0.041747,0.064855,0.017086,-3.1761,-2.8097,-4.1177,1,2,0,0.658,1.1079,1.1681,1.5260,172.3,0,0
1093,0.036778,0.075658,0.043681,-3.3029,-2.6537,-3.1974,1,2,2,0.440,0.9124,1.1331,1.6737,156.7,0,0
1094,0.036663,0.074890,0.050805,-3.3060,-2.6700,-3.0526,1,2,2,0.450,0.6738,1.1986,1.7943,156.8,0,0
1095,0.035054,0.065836,0.048098,-3.3509,-2.8049,-3.1176,1,2,2,0.449,1.5251,1.2823,1.8637,157.3,1,2
1096,0.033751,0.057213,0.064855,-3.3887,-2.9449,-2.8097,1,2,2,0.477,1.5799,1.2980,1.8920,150.1,0,0
1097,0.035726,0.049771,0.075658,-3.3319,-3.0802,-2.6537,1,2,2,0.474,1.4552,1.3164,1.8896,137.1,0,0
1098,0.033478,0.043395,0.074890,-3.3969,-3.2122,-2.6700,1,1,2,0.458,2.0434,1.3070,1.8646,121.1,0,0
1099,0.032977,0.041761,0.065836,-3.4120,-3.2453,-2.8049,1,1,2,0.436,0.6853,1.2851,1.8358,112.5,0,0
1100,0.028349,0.038288,0.057213,-3.5632,-3.3306,-2.9449,1,0,2,0.429,0.8933,1.2772,1.7975,98.7,0,0
1101,0.030704,0.040920,0.049771,-3.4834,-3.2649,-3.0802,1,1,2,0.361,0.7418,1.2839,1.7713,196.5,0,0
1102,0.032909,0.044750,0.043395,-3.4140,-3.1801,-3.2122,1,1,1,0.332,0.7802,1.3349,1.7596,185.4,0,0
1103,0.031207,0.039360,0.041761,-3.4671,-3.3077,-3.2453,1,1,1,0.343,1.7864,1.2887,1.7303,190.7,0,0
1104,0.025874,0.034477,0.038288,-3.6545,-3.4334,-3.3306,1,0,0,0.373,2.4480,1.2071,1.6875,178.8,0,0
1105,0.028040,0.031676,0.040920,-3.5741,-3.5117,-3.2649,1,0,1,0.353,0.7771,1.1351,1.6394,164.8,0,0
1106,0.030004,0.029915,0.044750,-3.5064,-3.5649,-3.1801,1,0,1,0.332,0.6890,1.0892,1.5902,153.7,0,0
1107,0.024620,0.027291,0.039360,-3.7042,-3.6517,-3.3077,1,0,1,0.357,1.2085,1.0468,1.5372,136.3,0,0
1108,0.029039,0.025506,0.034477,-3.5391,-3.7161,-3.4334,1,0,0,0.419,0.9551,1.0525,1.4835,121.8,0,0
1109,0.027502,0.024474,0.031676,-3.5935,-3.7556,-3.5117,1,0,0,0.488,0.7422,1.0057,1.4316,112.9,0,0
1110,0.029104,0.022416,0.029915,-3.5369,-3.8383,-3.5649,1,0,0,0.517,1.6401,0.8528,1.3780,98.3,0,0
1111,0.030297,0.020799,0.027291,-3.4967,-3.9107,-3.6517,1,0,0,0.543,3.0221,0.8006,1.3243,193.6,0,0
1112,0.032953,0.023880,0.025506,-3.4127,-3.7834,-3.7161,1,0,0,0.534,1.0452,1.0817,1.2866,194.6,0,0
1113,0.026785,0.027834,0.024474,-3.6199,-3.6416,-3.7556,1,1,0,0.572,1.0422,1.1863,1.2663,165.0,0,0
1114,0.024921,0.041135,0.022416,-3.6920,-3.2610,-3.8383,1,1,0,0.664,1.9816,1.2066,1.2934,82.0,0,0
1115,0.029250,0.039600,0.020799,-3.5319,-3.3058,-3.9107,1,1,0,0.697,0.6804,1.2903,1.3116,195.5,0,0
1116,0.024001,0.035523,0.023880,-3.7296,-3.4126,-3.7834,1,1,0,0.486,1.2744,1.2571,1.3135,173.7,0,0
1117,0.025368,0.031630,0.027834,-3.6743,-3.5218,-3.6416,1,1,1,0.426,2.1717,1.2219,1.3017,141.4,0,0
1118,0.025954,0.031750,0.041135,-3.6514,-3.5149,-3.2610,1,1,1,0.437,0.6628,1.2337,1.2913,139.6,0,0
1119,0.022965,0.029388,0.039600,-3.7738,-3.5910,-3.3058,1,1,1,0.422,0.9920,1.1924,1.2737,118.4,0,0
1120,0.021600,0.030675,0.035523,-3.8351,-3.5490,-3.4126,1,1,1,0.447,0.6707,1.2243,1.2622,124.7,0,0
1121,0.019852,0.027546,0.031630,-3.9195,-3.6533,-3.5218,1,0,1,0.448,1.7766,1.1219,1.2411,101.8,0,0
1122,0.019501,0.025560,0.031750,-3.9373,-3.7241,-3.5149,1,0,1,0.413,0.9741,1.0736,1.2153,85.9,0,0
1123,0.016045,0.023533,0.029388,-4.1323,-3.8023,-3.5910,1,0,1,0.404,1.1398,1.0346,1.1853,191.4,0,0
1124,0.018872,0.024481,0.030675,-3.9701,-3.7646,-3.5490,1,0,1,0.380,0.6424,1.0992,1.1616,193.7,0,0
1125,0.021708,0.028868,0.027546,-3.8301,-3.6075,-3.6533,1,1,0,0.404,0.9440,1.2225,1.1552,185.2,0,0
1126,0.022474,0.025977,0.025560,-3.7954,-3.7079,-3.7241,1,0,0,0.459,5.0510,1.1418,1.1395,186.2,1,3
1127,0.020846,0.027584,0.023533,-3.8706,-3.6504,-3.8023,1,1,0,0.518,0.7089,1.1713,1.1309,178.0,0,0
1128,0.024061,0.024939,0.024481,-3.7271,-3.7492,-3.7646,1,0,0,0.455,2.7787,1.0956,1.1140,173.5,0,0
1129,0.018689,0.031181,0.028868,-3.9798,-3.5340,-3.6075,1,1,1,0.432,1.1269,1.1992,1.1202,155.0,0,0
1130,0.018852,0.030318,0.025977,-3.9711,-3.5618,-3.7079,1,1,0,0.411,0.6424,1.1646,1.1226,150.6,0,0
1131,0.018420,0.029833,0.027584,-3.9943,-3.5770,-3.6504,1,1,1,0.418,0.6488,1.1341,1.1230,144.3,0,0
1132,0.017995,0.026816,0.024939,-4.0177,-3.6774,-3.7492,1,1,0,0.457,2.7678,1.0954,1.1129,141.8,0,0
1133,0.017276,0.025503,0.031181,-4.0584,-3.7240,-3.5340,1,1,1,0.481,0.7175,1.0629,1.0994,136.0,0,0
1134,0.015758,0.023949,0.030318,-4.1504,-3.7834,-3.5618,1,1,1,0.498,0.8487,1.0378,1.0819,129.1,0,0
1135,0.016950,0.022321,0.029833,-4.0775,-3.8513,-3.5770,1,0,1,0.526,1.2170,1.0570,1.0607,119.8,0,0
1136,0.018835,0.022988,0.026816,-3.9721,-3.8234,-3.6774,1,0,1,0.488,0.6691,1.0722,1.0439,118.5,0,0
1137,0.017380,0.021357,0.025503,-4.0524,-3.8960,-3.7240,1,0,1,0.482,1.4463,1.0338,1.0233,106.2,0,0
1138,0.019045,0.023082,0.023949,-3.9609,-3.8223,-3.7834,1,0,1,0.456,0.7003,1.1698,1.0108,110.0,0,0
1139,0.019323,0.024827,0.022321,-3.9464,-3.7567,-3.8513,1,0,0,0.488,0.6873,1.2638,1.0057,110.1,0,0
1140,0.020284,0.024128,0.022988,-3.8979,-3.7890,-3.8234,1,0,0,0.465,0.8060,1.2290,0.9987,102.7,0,0
1141,0.024584,0.024154,0.021357,-3.7057,-3.7911,-3.8960,1,0,0,0.556,0.7088,1.2033,0.9926,97.8,0,0
1142,0.027963,0.025297,0.023082,-3.5769,-3.7522,-3.8223,1,0,0,0.440,0.6540,1.2425,0.9911,198.2,0,0
1143,0.027179,0.032277,0.024827,-3.6053,-3.5168,-3.7567,1,1,0,0.385,1.1009,1.3080,1.0139,162.9,0,0
1144,0.029427,0.028793,0.024128,-3.5259,-3.6314,-3.7890,1,1,0,0.421,1.1713,1.2572,1.0222,177.3,0,0
1145,0.031777,0.025878,0.024154,-3.4490,-3.7309,-3.7911,1,0,0,0.426,0.9076,1.1764,1.0194,175.6,0,0
1146,0.033184,0.022968,0.025297,-3.4057,-3.8406,-3.7522,1,0,0,0.408,2.3652,1.1062,1.0069,164.3,0,0
1147,0.030457,0.034358,0.032277,-3.4914,-3.4497,-3.5168,1,2,1,0.337,1.3805,1.3481,1.0351,135.7,0,0
1148,0.027502,0.033394,0.028793,-3.5935,-3.4843,-3.6314,1,1,1,0.350,0.6765,1.3239,1.0567,135.8,0,0
1149,0.031456,0.031546,0.025878,-3.4592,-3.5424,-3.7309,1,1,0,0.439,0.6981,1.2973,1.0694,133.3,0,0
1150,0.030721,0.027928,0.022968,-3.4828,-3.6574,-3.8406,1,0,0,0.527,1.1051,1.2093,1.0683,127.0,0,0
1151,0.033377,0.034118,0.034358,-3.3999,-3.4590,-3.4497,1,1,2,0.319,1.0250,1.2877,1.0883,117.1,0,0
1152,0.036138,0.030098,0.033394,-3.3204,-3.5797,-3.4843,1,1,1,0.356,2.1978,1.2447,1.0923,110.6,0,0
1153,0.033355,0.046594,0.031546,-3.4005,-3.1466,-3.5424,1,2,1,0.356,1.4798,1.2947,1.1512,94.4,0,0
1154,0.029345,0.046441,0.027928,-3.5286,-3.1524,-3.6574,1,1,0,0.414,0.6469,1.3157,1.2020,197.9,0,0
1155,0.029431,0.045380,0.034118,-3.5257,-3.1763,-3.4590,1,1,1,0.398,0.6661,1.3031,1.2428,191.3,0,0
1156,0.031476,0.039773,0.030098,-3.4585,-3.3044,-3.5797,1,1,1,0.399,2.7162,1.2801,1.2602,166.1,0,0
1157,0.029297,0.035213,0.046594,-3.5303,-3.4188,-3.1466,1,1,2,0.352,1.4677,1.2547,1.2605,137.3,0,0
1158,0.029956,0.032124,0.046441,-3.5080,-3.5037,-3.1524,1,1,1,0.345,1.0019,1.2040,1.2506,115.4,0,0
1159,0.031685,0.035869,0.045380,-3.4519,-3.3955,-3.1763,1,1,1,0.354,0.7290,1.2708,1.2534,128.7,0,0
1160,0.029221,0.033925,0.039773,-3.5329,-3.4506,-3.3044,1,1,1,0.408,0.8453,1.2359,1.2494,115.5,0,0
1161,0.030350,0.041188,0.035213,-3.4950,-3.2664,-3.4188,1,1,1,0.396,0.8390,1.2909,1.2687,124.8,0,0
1162,0.027298,0.036284,0.032124,-3.6009,-3.3909,-3.5037,1,1,1,0.419,3.3496,1.2237,1.2698,114.7,0,0
1163,0.033089,0.036055,0.035869,-3.4085,-3.3936,-3.3955,1,1,1,0.406,0.6902,1.2074,1.2697,109.7,0,0
1164,0.033426,0.032590,0.033925,-3.3984,-3.4886,-3.4506,1,1,1,0.470,1.1942,1.1650,1.2583,97.6,0,0
1165,0.033586,0.035912,0.041188,-3.3936,-3.3929,-3.2664,1,1,1,0.450,0.8092,1.2287,1.2584,191.8,0,0
1166,0.035809,0.038171,0.036284,-3.3296,-3.3356,-3.3909,1,1,1,0.490,0.7141,1.2552,1.2652,182.5,0,0
1167,0.037150,0.035062,0.036055,-3.2928,-3.4192,-3.3936,1,1,1,0.507,0.8582,1.2396,1.2612,185.2,0,0
1168,0.036902,0.036882,0.032590,-3.2995,-3.3697,-3.4886,1,1,1,0.498,0.7063,1.2669,1.2629,175.4,0,0
1169,0.034287,0.039960,0.035912,-3.3730,-3.2917,-3.3929,1,1,1,0.483,0.7895,1.2612,1.2737,163.4,0,0
1170,0.030097,0.041234,0.038171,-3.5033,-3.2612,-3.3356,1,1,1,0.479,0.7082,1.2488,1.2867,155.1,0,0
1171,0.025254,0.036584,0.035062,-3.6788,-3.3771,-3.4192,1,1,1,0.464,3.1978,1.2209,1.2836,149.4,0,0
1172,0.027788,0.034342,0.036882,-3.5831,-3.4360,-3.3697,1,1,1,0.438,0.7314,1.1970,1.2736,140.6,0,0
1173,0.022195,0.031856,0.039960,-3.8079,-3.5077,-3.2917,1,1,1,0.441,0.8223,1.1686,1.2567,130.5,0,0
1174,0.023767,0.033217,0.041234,-3.7395,-3.4675,-3.2612,1,1,1,0.439,0.7145,1.2094,1.2456,126.6,0,0
1175,0.024596,0.031759,0.036584,-3.7052,-3.5109,-3.3771,1,1,1,0.468,0.7243,1.1786,1.2310,118.2,0,0
1176,0.024559,0.028726,0.034342,-3.7067,-3.6069,-3.4360,1,1,1,0.479,1.9045,1.1497,1.2084,107.1,0,0
1177,0.026603,0.026482,0.031856,-3.6267,-3.6859,-3.5077,1,0,1,0.463,1.1403,1.1151,1.1812,96.5,0,0
1178,0.027677,0.025040,0.033217,-3.5871,-3.7416,-3.4675,1,0,1,0.443,0.8102,1.0995,1.1522,194.0,0,0
1179,0.030327,0.023038,0.031759,-3.4957,-3.8226,-3.5109,1,0,1,0.470,4.7277,1.0530,1.1200,174.6,0,0
1180,0.029320,0.026522,0.028726,-3.5295,-3.6930,-3.6069,1,0,1,0.422,0.8349,1.2161,1.1019,190.5,0,0
1181,0.030888,0.024341,0.026482,-3.4774,-3.7780,-3.6859,1,0,0,0.470,1.0696,1.1232,1.0789,176.7,0,0
1182,0.027363,0.026954,0.025040,-3.5986,-3.6812,-3.7416,1,0,0,0.486,0.7553,1.2238,1.0665,179.9,0,0
1183,0.028812,0.027666,0.023038,-3.5470,-3.6570,-3.8226,1,0,0,0.559,0.6598,1.2197,1.0576,173.9,0,0
1184,0.034019,0.029184,0.026522,-3.3808,-3.6041,-3.6930,1,1,0,0.425,0.6963,1.2404,1.0545,165.6,0,0
1185,0.033481,0.026998,0.024341,-3.3968,-3.6792,-3.7780,1,0,0,0.509,0.8998,1.2047,1.0447,161.3,0,0
1186,0.027945,0.027134,0.026954,-3.5775,-3.6740,-3.6812,1,1,0,0.404,0.6641,1.2028,1.0363,154.7,0,0
1187,0.028752,0.031312,0.027666,-3.5490,-3.5332,-3.6570,1,1,0,0.381,0.8466,1.2310,1.0421,144.1,0,0
1188,0.026103,0.030327,0.029184,-3.6457,-3.5671,-3.6041,1,1,1,0.383,0.7018,1.2522,1.0440,139.0,0,0
1189,0.027826,0.028781,0.026998,-3.5818,-3.6190,-3.6792,1,1,0,0.396,0.7483,1.2256,1.0408,132.2,0,0
1190,0.028865,0.027067,0.027134,-3.5451,-3.6791,-3.6740,1,0,1,0.379,0.8069,1.2082,1.0325,124.0,0,0
1191,0.026919,0.024291,0.031312,-3.6149,-3.7833,-3.5332,1,0,1,0.393,1.6227,1.1083,1.0163,112.3,0,0
1192,0.027357,0.021711,0.030327,-3.5988,-3.8874,-3.5671,1,0,1,0.405,1.8715,0.9622,0.9936,98.1,0,0
1193,0.032254,0.020596,0.028781,-3.4341,-3.9365,-3.6190,1,0,1,0.393,0.6774,0.9387,0.9697,195.1,0,0
1194,0.036354,0.022448,0.027067,-3.3144,-3.8564,-3.6791,1,0,0,0.430,0.7527,1.1301,0.9543,195.9,0,0
1195,0.033565,0.029155,0.024291,-3.3943,-3.6084,-3.7833,1,1,0,0.533,1.2361,1.2966,0.9621,154.5,0,0
1196,0.031677,0.034154,0.021711,-3.4522,-3.4551,-3.8874,1,1,0,0.615,1.0148,1.3156,0.9851,124.4,0,0
1197,0.035577,0.042329,0.020596,-3.3361,-3.2415,-3.9365,1,2,0,0.633,1.3246,1.2828,1.0314,94.0,0,0
1198,0.029496,0.048863,0.022448,-3.5235,-3.0998,-3.8564,1,2,0,0.508,0.7675,1.2535,1.0927,191.8,0,0
1199,0.033665,0.045588,0.029155,-3.3913,-3.1767,-3.6084,1,2,1,0.374,0.8795,1.3046,1.1363,193.1,0,0
1200,0.035222,0.045830,0.034154,-3.3461,-3.1697,-3.4551,1,2,1,0.359,0.6734,1.2956,1.1752,186.3,0,0
1201,0.035588,0.042487,0.042329,-3.3357,-3.2439,-3.2415,1,1,2,0.384,0.7766,1.3050,1.1990,173.4,0,0
1202,0.037317,0.040527,0.048863,-3.2883,-3.2868,-3.0998,1,1,2,0.450,0.7075,1.2737,1.2139,160.5,0,0
1203,0.038177,0.037471,0.045588,-3.2655,-3.3586,-3.1767,1,1,2,0.377,0.7980,1.2589,1.2175,144.2,0,0
1204,0.036953,0.035106,0.045830,-3.2981,-3.4177,-3.1697,1,1,2,0.371,0.7551,1.2074,1.2134,130.8,0,0
1205,0.030141,0.033671,0.042487,-3.5019,-3.4550,-3.2439,1,1,1,0.365,0.7146,1.1672,1.2052,121.3,0,0
1206,0.031993,0.031406,0.040527,-3.4422,-3.5204,-3.2868,1,1,1,0.406,0.8867,1.1853,1.1909,108.0,0,0
1207,0.031362,0.028187,0.037471,-3.4622,-3.6246,-3.3586,1,0,1,0.410,3.6018,1.1010,1.1683,90.7,0,0
1208,0.028524,0.025561,0.035106,-3.5570,-3.7183,-3.4177,1,0,1,0.431,1.3978,1.0220,1.1400,191.5,0,0
1209,0.025676,0.023334,0.033671,-3.6622,-3.8058,-3.4550,1,0,1,0.465,3.0801,0.9999,1.1079,170.7,0,0
1210,0.026887,0.044349,0.031406,-3.6161,-3.1864,-3.5204,1,1,1,0.425,2.3478,1.3159,1.1428,110.1,0,0
1211,0.028851,0.057653,0.028187,-3.5456,-2.9291,-3.6246,1,2,0,0.465,1.5061,1.2466,1.2130,74.8,0,0
1212,0.030732,0.051747,0.025561,-3.4825,-3.0480,-3.7183,1,2,0,0.541,2.3107,1.3117,1.2567,184.7,0,0
1213,0.032102,0.049399,0.023334,-3.4388,-3.0922,-3.8058,1,1,0,0.583,0.7280,1.3085,1.2878,169.1,0,0
1214,0.029701,0.047202,0.044349,-3.5166,-3.1350,-3.1864,1,1,1,0.348,0.7451,1.2727,1.3084,151.8,0,0
1215,0.030558,0.041609,0.057653,-3.4881,-3.2560,-2.9291,1,1,2,0.381,1.8235,1.2472,1.3101,120.3,0,0
1216,0.028391,0.036720,0.051747,-3.5617,-3.3729,-3.0480,1,1,2,0.366,2.7068,1.1868,1.2972,93.9,0,0
1217,0.030257,0.034464,0.049399,-3.4980,-3.4255,-3.0922,1,1,1,0.346,0.6088,1.1504,1.2790,198.1,0,0
1218,0.032506,0.038245,0.047202,-3.4263,-3.3240,-3.1350,1,1,1,0.374,0.7926,1.2190,1.2733,196.0,0,0
1219,0.030583,0.034588,0.041609,-3.4873,-3.4213,-3.2560,1,1,1,0.445,1.6944,1.1783,1.2575,191.5,0,0
1220,0.032978,0.035477,0.036720,-3.4119,-3.3958,-3.3729,1,1,1,0.505,0.6435,1.1873,1.2457,188.5,0,0
1221,0.033311,0.032621,0.034464,-3.4019,-3.4780,-3.4255,1,1,1,0.507,0.9697,1.1613,1.2267,178.3,0,0
1222,0.035942,0.042653,0.038245,-3.3259,-3.2183,-3.3240,1,1,1,0.468,1.2321,1.2390,1.2383,171.6,0,0
1223,0.034507,0.038183,0.034588,-3.3666,-3.3287,-3.4213,1,1,1,0.473,2.1288,1.1961,1.2355,173.0,0,0
1224,0.032723,0.035705,0.035477,-3.4197,-3.3937,-3.3958,1,1,1,0.454,0.7149,1.1957,1.2257,166.9,0,0
1225,0.028050,0.032001,0.032621,-3.5738,-3.4989,-3.4780,1,1,1,0.436,1.3772,1.1198,1.2062,156.4,0,0
1226,0.029287,0.029790,0.042653,-3.5306,-3.5665,-3.2183,1,0,1,0.431,0.7585,1.0507,1.1823,146.7,0,0
1227,0.030558,0.027057,0.038183,-3.4881,-3.6579,-3.3287,1,0,1,0.495,1.1953,0.9713,1.1531,133.9,0,0
1228,0.031775,0.027500,0.035705,-3.4491,-3.6412,-3.3937,1,0,1,0.438,0.6553,1.0464,1.1281,132.9,0,0
1229,0.031370,0.026650,0.032001,-3.4619,-3.6726,-3.4989,1,0,1,0.439,0.6766,1.0165,1.1032,127.1,0,0
1230,0.030653,0.025060,0.029790,-3.4850,-3.7323,-3.5665,1,0,0,0.454,0.8526,0.9973,1.0762,117.9,0,0
1231,0.031556,0.029396,0.027057,-3.4560,-3.5798,-3.6579,1,1,0,0.521,0.8984,1.1532,1.0647,123.4,0,0
1232,0.025917,0.027825,0.027500,-3.6529,-3.6371,-3.6412,1,0,0,0.466,0.8019,1.1307,1.0497,120.1,0,0
1233,0.022846,0.025594,0.026650,-3.7790,-3.7183,-3.6726,1,0,0,0.480,1.1871,1.0619,1.0298,113.2,0,0
1234,0.023876,0.025754,0.025060,-3.7349,-3.7127,-3.7323,1,0,0,0.518,0.6678,1.1227,1.0125,110.0,0,0
1235,0.024087,0.024357,0.029396,-3.7261,-3.7668,-3.5798,1,0,1,0.444,0.8226,1.0412,0.9929,103.5,0,0
1236,0.027963,0.024133,0.027825,-3.5769,-3.7756,-3.6371,1,0,0,0.469,0.6804,1.0407,0.9747,100.3,0,0
1237,0.030213,0.048917,0.025594,-3.4995,-3.0846,-3.7183,1,2,0,0.494,1.9294,1.2094,1.0315,59.2,0,0
1238,0.028783,0.045274,0.025754,-3.5480,-3.1720,-3.7127,1,2,0,0.482,1.5385,1.2846,1.0709,187.3,0,0
1239,0.028885,0.040465,0.024357,-3.5444,-3.2856,-3.7668,1,1,0,0.523,3.3786,1.2989,1.0917,154.1,0,0
1240,0.026470,0.036181,0.024133,-3.6317,-3.3941,-3.7756,1,1,0,0.513,1.9045,1.2658,1.0978,116.8,0,0
1241,0.022788,0.034167,0.048917,-3.7815,-3.4452,-3.0846,1,1,2,0.442,0.8919,1.2975,1.0972,97.0,0,0
1242,0.023235,0.030907,0.045274,-3.7621,-3.5408,-3.1720,1,1,2,0.395,2.4660,1.2552,1.0873,190.0,0,0
1243,0.023655,0.028408,0.040465,-3.7442,-3.6210,-3.2856,1,0,1,0.366,1.1113,1.2030,1.0711,170.3,0,0
1244,0.024393,0.028844,0.036181,-3.7135,-3.6054,-3.3941,1,0,1,0.424,0.6304,1.1804,1.0579,169.7,0,0
1245,0.025159,0.027717,0.034167,-3.6826,-3.6450,-3.4452,1,0,1,0.363,0.6866,1.1581,1.0428,157.7,0,0
1246,0.023571,0.025205,0.030907,-3.7478,-3.7379,-3.5408,1,0,1,0.369,1.5713,1.0905,1.0219,132.3,0,0
1247,0.022909,0.026002,0.028408,-3.7762,-3.7110,-3.6210,1,0,0,0.388,0.6594,1.1517,1.0056,135.1,0,0
1248,0.022786,0.023458,0.028844,-3.7816,-3.8091,-3.6054,1,0,0,0.407,3.0980,1.0443,0.9836,110.9,0,0
1249,0.021893,0.028683,0.027717,-3.8216,-3.6246,-3.6450,1,0,0,0.453,0.8968,1.2258,0.9792,138.2,0,0
1250,0.019336,0.025519,0.025205,-3.9458,-3.7351,-3.7379,1,0,0,0.547,2.1938,1.1131,0.9660,122.2,0,0
1251,0.027468,0.051151,0.026002,-3.5947,-3.0555,-3.7110,1,3,0,0.492,1.6655,1.2716,1.0294,79.6,0,0
1252,0.024383,0.044798,0.023458,-3.7139,-3.1991,-3.8091,1,1,0,0.555,3.2756,1.3716,1.0668,181.3,0,0
